sep=;
ID;Description;weight-gr;Type;Color;Size;Price;EU 1st item;EU additional;near-EU 1st item;near-EU additional;wwide 1st item;ww additional
7084;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (Black / M);167.3;Apparel;Black;M;13.04;5;0.75;8;1;10;1.2
7085;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (Black / L);175.8;Apparel;Black;L;13.04;5;0.75;8;1;10;1.2
7086;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (Black / XL);195.6;Apparel;Black;XL;13.04;5;0.75;8;1;10;1.2
7087;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (White / S);144.6;Apparel;White;S;12.16;5;0.75;8;1;10;1.2
7088;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (White / M);167.3;Apparel;White;M;12.16;5;0.75;8;1;10;1.2
7089;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (White / L);175.8;Apparel;White;L;12.16;5;0.75;8;1;10;1.2
7090;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (White / XL);195.6;Apparel;White;XL;12.16;5;0.75;8;1;10;1.2
7098;Liberty Bags 8860 Nicole 6 Ounce Cotton Canvas Tote (Black / One Size);90.7;Apparel;Black;One Size;11.34;5;0.75;8;1;10;1.2
7235;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Heather Black / S);121.9;Apparel;White/Heather Black;S;15.7;5;0.75;8;1;10;1.2
7236;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Heather Black / M);150.3;Apparel;White/Heather Black;M;15.7;5;0.75;8;1;10;1.2
7237;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Heather Black / L);158.8;Apparel;White/Heather Black;L;15.7;5;0.75;8;1;10;1.2
7238;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Heather Black / XL);184.3;Apparel;White/Heather Black;XL;15.7;5;0.75;8;1;10;1.2
7239;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Heather Black / 2XL);195.6;Apparel;White/Heather Black;2XL;17;5;0.75;8;1;10;1.2
7255;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Navy / S);121.9;Apparel;White/Navy;S;15.7;5;0.75;8;1;10;1.2
7256;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Navy / M);150.3;Apparel;White/Navy;M;15.7;5;0.75;8;1;10;1.2
7257;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Navy / L);158.8;Apparel;White/Navy;L;15.7;5;0.75;8;1;10;1.2
7258;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Navy / XL);184.3;Apparel;White/Navy;XL;15.7;5;0.75;8;1;10;1.2
7259;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Navy / 2XL);195.6;Apparel;White/Navy;2XL;17;5;0.75;8;1;10;1.2
7260;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Red / S);121.9;Apparel;White/Red;S;15.7;5;0.75;8;1;10;1.2
7261;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Red / M);150.3;Apparel;White/Red;M;15.7;5;0.75;8;1;10;1.2
7262;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Red / L);158.8;Apparel;White/Red;L;15.7;5;0.75;8;1;10;1.2
7263;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Red / XL);184.3;Apparel;White/Red;XL;15.7;5;0.75;8;1;10;1.2
7264;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Red / 2XL);195.6;Apparel;White/Red;2XL;17;5;0.75;8;1;10;1.2
7319;Bella + Canvas 6681 Women's Crop Tee with Tear Away Label (White / XS/SM);65.2;Apparel;White;XS/SM;13.91;5;0.75;8;1;10;1.2
7320;Bella + Canvas 6681 Women's Crop Tee with Tear Away Label (White / M/L);68;Apparel;White;M/L;13.91;5;0.75;8;1;10;1.2
7591;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Black / XS);113.4;Apparel;White/Black;XS;15.7;5;0.75;8;1;10;1.2
7592;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Black / S);121.9;Apparel;White/Black;S;15.7;5;0.75;8;1;10;1.2
7593;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Black / M);150.3;Apparel;White/Black;M;15.7;5;0.75;8;1;10;1.2
7594;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Black / L);158.8;Apparel;White/Black;L;15.7;5;0.75;8;1;10;1.2
7595;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Black / XL);158.8;Apparel;White/Black;XL;15.7;5;0.75;8;1;10;1.2
7596;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Black / 2XL);184.3;Apparel;White/Black;2XL;17;5;0.75;8;1;10;1.2
7597;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Navy / XS);113.4;Apparel;White/Navy;XS;15.7;5;0.75;8;1;10;1.2
7598;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Red / XS);113.4;Apparel;White/Red;XS;15.7;5;0.75;8;1;10;1.2
7619;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (White/Heather Black / XS);113.4;Apparel;White/Heather Black;XS;15.7;5;0.75;8;1;10;1.2
7645;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (Heather Black/Black / XS);113.4;Apparel;Heather Black/Black;XS;15.7;5;0.75;8;1;10;1.2
7646;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (Heather Black/Black / S);121.9;Apparel;Heather Black/Black;S;15.7;5;0.75;8;1;10;1.2
7647;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (Heather Black/Black / M);150.3;Apparel;Heather Black/Black;M;15.7;5;0.75;8;1;10;1.2
7648;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (Heather Black/Black / L);158.8;Apparel;Heather Black/Black;L;15.7;5;0.75;8;1;10;1.2
7649;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (Heather Black/Black / XL);184.3;Apparel;Heather Black/Black;XL;15.7;5;0.75;8;1;10;1.2
7650;European Apparel BB453 Poly-Cotton 3/4 Sleeve Raglan Shirt (Heather Black/Black / 2XL);195.6;Apparel;Heather Black/Black;2XL;17;5;0.75;8;1;10;1.2
7683;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (Black / 2XL);226.8;Apparel;Black;2XL;14.34;5;0.75;8;1;10;1.2
7860;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Blue / S);331.7;Apparel;Light Blue;S;15.48;8;2;10;2;11;2.2
7861;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Blue / M);391.2;Apparel;Light Blue;M;15.48;8;2;10;2;11;2.2
7862;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Blue / L);413.9;Apparel;Light Blue;L;15.48;8;2;10;2;11;2.2
7863;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Blue / XL);462.1;Apparel;Light Blue;XL;15.48;8;2;10;2;11;2.2
7864;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Blue / 2XL);544.3;Apparel;Light Blue;2XL;16.79;8;2;10;2;11;2.2
7868;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Pink / S);331.7;Apparel;Light Pink;S;15.48;8;2;10;2;11;2.2
7869;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Pink / M);391.2;Apparel;Light Pink;M;15.48;8;2;10;2;11;2.2
7870;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Pink / L);413.9;Apparel;Light Pink;L;15.48;8;2;10;2;11;2.2
7871;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Pink / XL);462.1;Apparel;Light Pink;XL;15.48;8;2;10;2;11;2.2
7872;Gildan 18000 Unisex Heavy Blend Crewneck Sweatshirt (Light Pink / 2XL);544.3;Apparel;Light Pink;2XL;16.79;8;2;10;2;11;2.2
7917;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (White/S);155.9;Apparel;White;S;18.27;5;0.75;8;1;10;1.2
7918;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (White/M);158.8;Apparel;White;M;18.27;5;0.75;8;1;10;1.2
7919;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (White/L);164.4;Apparel;White;L;18.27;5;0.75;8;1;10;1.2
7920;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (White/XL);167.3;Apparel;White;XL;18.27;5;0.75;8;1;10;1.2
7921;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (Black/S);155.9;Apparel;Black;S;18.27;5;0.75;8;1;10;1.2
7922;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (Black/M);158.8;Apparel;Black;M;18.27;5;0.75;8;1;10;1.2
7923;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (Black/L);164.4;Apparel;Black;L;18.27;5;0.75;8;1;10;1.2
7924;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (Black/XL);167.3;Apparel;Black;XL;18.27;5;0.75;8;1;10;1.2
7929;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (Athletic Heather/S);155.9;Apparel;Athletic Heather;S;18.27;5;0.75;8;1;10;1.2
7930;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (Athletic Heather/M);158.8;Apparel;Athletic Heather;M;18.27;5;0.75;8;1;10;1.2
7931;Bella + Canvas 8852 Women's Flowy Long Sleeve Tee with 2x1 Sleeves (Athletic Heather/L);164.4;Apparel;Athletic Heather;L;18.27;5;0.75;8;1;10;1.2
7993;Bella + Canvas 8800 Women's Flowy Racerback Tank (White/XS);79.4;Apparel;White;XS;15.65;5;0.75;8;1;10;1.2
7994;Bella + Canvas 8800 Women's Flowy Racerback Tank (White/S);82.2;Apparel;White;S;15.65;5;0.75;8;1;10;1.2
7995;Bella + Canvas 8800 Women's Flowy Racerback Tank (White/M);85;Apparel;White;M;15.65;5;0.75;8;1;10;1.2
7996;Bella + Canvas 8800 Women's Flowy Racerback Tank (White/L);90.7;Apparel;White;L;15.65;5;0.75;8;1;10;1.2
7997;Bella + Canvas 8800 Women's Flowy Racerback Tank (White/XL);96.4;Apparel;White;XL;15.65;5;0.75;8;1;10;1.2
7998;Bella + Canvas 8800 Women's Flowy Racerback Tank (White/2XL);104.9;Apparel;White;2XL;16.96;5;0.75;8;1;10;1.2
7999;Bella + Canvas 8800 Women's Flowy Racerback Tank (Black/XS);70.9;Apparel;Black;XS;15.65;5;0.75;8;1;10;1.2
8000;Bella + Canvas 8800 Women's Flowy Racerback Tank (Black/S);73.7;Apparel;Black;S;15.65;5;0.75;8;1;10;1.2
8001;Bella + Canvas 8800 Women's Flowy Racerback Tank (Black/M);79.4;Apparel;Black;M;15.65;5;0.75;8;1;10;1.2
8002;Bella + Canvas 8800 Women's Flowy Racerback Tank (Black/L);85;Apparel;Black;L;15.65;5;0.75;8;1;10;1.2
8003;Bella + Canvas 8800 Women's Flowy Racerback Tank (Black/XL);87.9;Apparel;Black;XL;15.65;5;0.75;8;1;10;1.2
8004;Bella + Canvas 8800 Women's Flowy Racerback Tank (Black/2XL);93.6;Apparel;Black;2XL;16.96;5;0.75;8;1;10;1.2
8005;Bella + Canvas 8800 Women's Flowy Racerback Tank (Dark Grey Heather/XS);79.4;Apparel;Dark Grey Heather;XS;15.65;5;0.75;8;1;10;1.2
8006;Bella + Canvas 8800 Women's Flowy Racerback Tank (Dark Grey Heather/S);82.2;Apparel;Dark Grey Heather;S;15.65;5;0.75;8;1;10;1.2
8007;Bella + Canvas 8800 Women's Flowy Racerback Tank (Dark Grey Heather/M);85;Apparel;Dark Grey Heather;M;15.65;5;0.75;8;1;10;1.2
8008;Bella + Canvas 8800 Women's Flowy Racerback Tank (Dark Grey Heather/L);90.7;Apparel;Dark Grey Heather;L;15.65;5;0.75;8;1;10;1.2
8009;Bella + Canvas 8800 Women's Flowy Racerback Tank (Dark Grey Heather/XL);96.4;Apparel;Dark Grey Heather;XL;15.65;5;0.75;8;1;10;1.2
8010;Bella + Canvas 8800 Women's Flowy Racerback Tank (Dark Grey Heather/2XL);104.9;Apparel;Dark Grey Heather;2XL;16.96;5;0.75;8;1;10;1.2
8011;Bella + Canvas 8800 Women's Flowy Racerback Tank (Mint/XS);79.4;Apparel;Mint;XS;15.65;5;0.75;8;1;10;1.2
8012;Bella + Canvas 8800 Women's Flowy Racerback Tank (Mint/S);82.2;Apparel;Mint;S;15.65;5;0.75;8;1;10;1.2
8013;Bella + Canvas 8800 Women's Flowy Racerback Tank (Mint/M);85;Apparel;Mint;M;15.65;5;0.75;8;1;10;1.2
8014;Bella + Canvas 8800 Women's Flowy Racerback Tank (Mint/L);90.7;Apparel;Mint;L;15.65;5;0.75;8;1;10;1.2
8015;Bella + Canvas 8800 Women's Flowy Racerback Tank (Mint/Xl);96.4;Apparel;Mint;XL;15.65;5;0.75;8;1;10;1.2
8016;Bella + Canvas 8800 Women's Flowy Racerback Tank (Mint/2XL);104.9;Apparel;Mint;2XL;16.96;5;0.75;8;1;10;1.2
8023;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (White/XS);116.2;Apparel;White;XS;13.91;5;0.75;8;1;10;1.2
8024;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (White/S);136.1;Apparel;White;S;13.91;5;0.75;8;1;10;1.2
8025;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (White/M);141.7;Apparel;White;M;13.91;5;0.75;8;1;10;1.2
8026;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (White/L);155.9;Apparel;White;L;13.91;5;0.75;8;1;10;1.2
8027;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (White/XL);175.8;Apparel;White;XL;13.91;5;0.75;8;1;10;1.2
8028;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (White/2XL);226.8;Apparel;White;2XL;15.22;5;0.75;8;1;10;1.2
8029;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (Black/XS);116.2;Apparel;Black;XS;13.91;5;0.75;8;1;10;1.2
8030;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (Black/S);136.1;Apparel;Black;S;13.91;5;0.75;8;1;10;1.2
8031;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (Black/M);141.7;Apparel;Black;M;13.91;5;0.75;8;1;10;1.2
8032;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (Black/L);155.9;Apparel;Black;L;13.91;5;0.75;8;1;10;1.2
8033;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (Black/XL);175.8;Apparel;Black;XL;13.91;5;0.75;8;1;10;1.2
8034;Bella + Canvas 3005 Unisex Short Sleeve V-Neck Jersey Tee with Tear Away Label (Black/2XL);226.8;Apparel;Black;2XL;15.22;5;0.75;8;1;10;1.2
8049;Los Angeles Apparel E549 Bull Denim Woven Cotton Tote;175.8;Apparel;Beige;14 3/8 x14;13.08;5;0.75;8;1;10;1.2
8146;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Black / XS);172.4;Apparel;White/Black;XS;14.39;5;0.75;8;1;10;1.2
8147;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Black / S);172.4;Apparel;White/Black;S;14.39;5;0.75;8;1;10;1.2
8148;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Black / M);172.4;Apparel;White/Black;M;14.39;5;0.75;8;1;10;1.2
8149;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Black / L);172.4;Apparel;White/Black;L;14.39;5;0.75;8;1;10;1.2
8150;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Black / XL);240.4;Apparel;White/Black;XL;14.39;5;0.75;8;1;10;1.2
8151;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Black / 2XL);240.4;Apparel;White/Black;2XL;15.7;5;0.75;8;1;10;1.2
8152;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Black / XS);172.4;Apparel;Heather Grey/Black;XS;14.39;5;0.75;8;1;10;1.2
8153;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Black / S);172.4;Apparel;Heather Grey/Black;S;14.39;5;0.75;8;1;10;1.2
8154;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Black / M);172.4;Apparel;Heather Grey/Black;M;14.39;5;0.75;8;1;10;1.2
8155;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Black / L);172.4;Apparel;Heather Grey/Black;L;14.39;5;0.75;8;1;10;1.2
8156;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Black / XL);240.4;Apparel;Heather Grey/Black;XL;14.39;5;0.75;8;1;10;1.2
8157;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Black / 2XL);240.4;Apparel;Heather Grey/Black;2XL;15.7;5;0.75;8;1;10;1.2
8158;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Black/White / XS);172.4;Apparel;Black/White;XS;14.39;5;0.75;8;1;10;1.2
8159;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Black/White / S);172.4;Apparel;Black/White;S;14.39;5;0.75;8;1;10;1.2
8160;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Black/White / M);172.4;Apparel;Black/White;M;14.39;5;0.75;8;1;10;1.2
8161;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Black/White / L);172.4;Apparel;Black/White;L;14.39;5;0.75;8;1;10;1.2
8162;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Black/White / XL);240.4;Apparel;Black/White;XL;14.39;5;0.75;8;1;10;1.2
8163;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Black/White / 2XL);240.4;Apparel;Black/White;2XL;15.7;5;0.75;8;1;10;1.2
8164;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Navy / XS);172.4;Apparel;White/Navy;XS;14.39;5;0.75;8;1;10;1.2
8165;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Navy / S);172.4;Apparel;White/Navy;S;14.39;5;0.75;8P;1;1O0;1.2
8166;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Navy / M);172.4;Apparel;White/Navy;M;14.39;5;0.75;8;1;10;1.2
8167;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Navy / L);172.4;Apparel;White/Navy;L;14.39;5;0.75;8;1;10;1.2
8168;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Navy / XL);240.4;Apparel;White/Navy;XL;14.39;5;0.75;8;1;10;1.2
8169;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (White/Navy / 2XL);240.4;Apparel;White/Navy;2XL;15.7;5;0.75;8;1;10;1.2
8171;Rabbit Skins 4400 Infant Baby Rib Bodysuit (White / 6M);70.9;Apparel;White;6M;11.55;5;0.75;8;1;10;1.2
8172;Rabbit Skins 4400 Infant Baby Rib Bodysuit (White / 12M);70.9;Apparel;White;12M;11.55;5;0.75;8;1;10;1.2
8173;Rabbit Skins 4400 Infant Baby Rib Bodysuit (White / 18M);73.7;Apparel;White;18M;11.55;5;0.75;8;1;10;1.2
8174;Rabbit Skins 4400 Infant Baby Rib Bodysuit (White / 24M);82.2;Apparel;White;24M;11.55;5;0.75;8;1;10;1.2
8176;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Black / 6M);70.9;Apparel;Black;6M;12.43;5;0.75;8;1;10;1.2
8177;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Black / 12M);70.9;Apparel;Black;12M;12.43;5;0.75;8;1;10;1.2
8178;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Black / 18M);73.7;Apparel;Black;18M;12.43;5;0.75;8;1;10;1.2
8179;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Black / 24M);82.2;Apparel;Black;24M;12.43;5;0.75;8;1;10;1.2
8181;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Heather / 6M);70.9;Apparel;Heather;6M;12.43;5;0.75;8;1;10;1.2
8182;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Heather / 12M);70.9;Apparel;Heather;12M;12.43;5;0.75;8;1;10;1.2
8183;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Heather / 18M);73.7;Apparel;Heather;18M;12.43;5;0.7S;8;1;10;1.2
8184;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Heather / 24M);82.2;Apparel;Heather;24M;12.43;5;0.75;8;1;10;1.2
8186;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Pink / 6M);70.9;Apparel;Pink;6M;12.43;5;0.75;8;1;10;1.2
8187;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Pink / 12M);70.9;Apparel;Pink;12M;12.43;5;0.75;8;1;10;1.2
8188;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Pink / 18M);73.7;Apparel;Pink;18M;12.43;5;0.75;8;1;10;1.2
8189;Rabbit Skins 4400 Infant Baby Rib Bodysuit (Pink / 24M);82.2;Apparel;Pink;24M;12.43;5;0.75;8;1;10;1.2
8191;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (White / 6M);70.9;Apparel;White;6M;12.16;5;0.75;8;1;10;1.2
8192;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (White / 12M);70.9;Apparel;White;12M;12.16;5;0.75;8;1;10;1.2
8193;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (White / 18M);73.7;Apparel;White;18M;12.16;5;0.75;8;1;10;1.2
8196;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (Black / 6M);70.9;Apparel;Black;6M;13.04;5;0.75;8;1;10;1.2
8197;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (Black / 12M);70.9;Apparel;Black;12M;13.04;5;0.75;8;1;10;1.2
8198;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (Black / 18M);73.7;Apparel;Black;18M;13.04;5;0.75;8;1;10;1.2
8201;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (Heather / 6M);70.9;Apparel;Heather;6M;13.04;5;0.75;8;1;10;1.2
8202;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (Heather / 12M);70.9;Apparel;Heather;12M;13.04;5;0.75;8;1;10;1.2
8203;Rabbit Skins 4411 Infant Long Sleeve Baby Rib Bodysuit (Heather / 18M);73.7;Apparel;Heather;18M;13.04;5;0.75;8;1;10;1.2
8205;Rabbit Skins 3401 Infant Cotton Jersey Tee (White / 6M);70.9;Apparel;White;6M;11.29;5;0.75;8;1;10;1.2
8206;Rabbit Skins 3401 Infant Cotton Jersey Tee (White / 12M);70.9;Apparel;White;12M;11.29;5;0.75;8;1;10;1.2
8207;Rabbit Skins 3401 Infant Cotton Jersey Tee (White / 18M);73.7;Apparel;White;18M;11.29;5;0.75;8;1;10;1.2
8208;Rabbit Skins 3401 Infant Cotton Jersey Tee (White / 24M);82.2;Apparel;White;24M;11.29;5;0.75;8;1;10;1.2
8209;Rabbit Skins 3401 Infant Cotton Jersey Tee (Black / 6M);70.9;Apparel;Black;6M;12.16;5;0.75;8;1;10;1.2
8210;Rabbit Skins 3401 Infant Cotton Jersey Tee (Black / 12M);70.9;Apparel;Black;12M;12.16;5;0.75;8;1;10;1.2
8211;Rabbit Skins 3401 Infant Cotton Jersey Tee (Black / 18M);73.7;Apparel;Black;18M;12.16;5;0.75;8;1;10;1.2
8212;Rabbit Skins 3401 Infant Cotton Jersey Tee (Black / 24M);82.2;Apparel;Black;24M;12.16;5;0.75;8;1;10;1.2
8305;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Denim/Navy / XS);172.4;Apparel;Heather Denim/Navy;XS;14.39;5;0.75;8;1;10;1.2
8306;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Denim/Navy / S);172.4;Apparel;Heather Denim/Navy;S;14.39;5;0.75;8;1;10;1.2
8307;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Denim/Navy / M);172.4;Apparel;Heather Denim/Navy;M;14.39;5;0.75;8;1;10;1.2
8308;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Denim/Navy / L);172.4;Apparel;Heather Denim/Navy;L;14.39;5;0.75;8;1;10;1.2
8309;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Denim/Navy / XL);240.4;Apparel;Heather Denim/Navy;XL;14.39;5;0.75;8;1;10;1.2
8310;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Denim/Navy / 2XL);240.4;Apparel;Heather Denim/Navy;2XL;15.7;5;0.75;8;1;10;1.2
8311;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Heather Charcoal / XS);172.4;Apparel;Heather Grey/Heather Charcoal;XS;14.39;5;0.75;8;1;10;1.2
8312;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Heather Charcoal / S);172.4;Apparel;Heather Grey/Heather Charcoal;S;14.39;5;0.75;8;1;10;1.2
8313;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Heather Charcoal / M);172.4;Apparel;Heather Grey/Heather Charcoal;M;14.39;5;0.75;8;1;10;1.2
8314;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Heather Charcoal / L);172.4;Apparel;Heather Grey/Heather Charcoal;L;14.39;5;0.75;B;1;10;1.2
8315;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Heather Charcoal / XL);240.4;Apparel;Heather Grey/Heather Charcoal;XL;14.39;5;0.75;8;1;10;1.2
8316;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Heather Charcoal / 2XL);240.4;Apparel;Heather Grey/Heather Charcoal;2XL;15.7;5;0.75;8;1;10;1.2
8317;Tultex 245 Unisex Fine Jersey Raglan Tee /w Tear Away Label (Heather Grey/Heather Red / XS);172.4;Apparel;Heather Grey/Heather Red;XS;14.39;5;0.75;8;1;10;1.2
