sep=;
ID;Description;weight-gr;Type;Color;Size;Price;shipping
984;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Asphalt / S);187.11;Apparel;Asphalt;S;15.26;8
986;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Black / S);187.11;Apparel;Black;S;15.26;8
988;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Navy / S);187.11;Apparel;Navy;S;15.26;8
991;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (White / S);187.11;Apparel;White;S;14.39;8
992;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Asphalt / M);212.62;Apparel;Asphalt;M;15.26;8
994;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Black / M);212.62;Apparel;Black;M;15.26;8
996;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Navy / M);212.62;Apparel;Navy;M;15.26;8
999;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (White / M);212.62;Apparel;White;M;14.39;8
1000;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Asphalt / L);218.29;Apparel;Asphalt;L;15.26;8
1002;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Black / L);218.29;Apparel;Black;L;15.26;8
1004;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Navy / L);218.29;Apparel;Navy;L;15.26;8
1007;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (White / L);218.29;Apparel;White;L;14.39;8
1008;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Asphalt / XL);246.64;Apparel;Asphalt;XL;15.26;8
1010;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Black / XL);246.64;Apparel;Black;XL;15.26;8
1012;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Navy / XL);246.64;Apparel;Navy;XL;15.26;8
1015;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (White / XL);246.64;Apparel;White;XL;14.39;8
1016;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Asphalt / 2XL);263.65;Apparel;Asphalt;2XL;16.57;8
1018;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Black / 2XL);263.65;Apparel;Black;2XL;16.57;8
1020;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (Navy / 2XL);263.65;Apparel;Navy;2XL;16.57;8
1023;European Apparel 2007 Unisex Fine Jersey Long Sleeve T-Shirt (White / 2XL);263.65;Apparel;White;2XL;15.7;8
1403;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Black / 2yrs);68.04;Apparel;Black;2yrs;13.04;8
1404;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (White / 2yrs);68.04;Apparel;White;2yrs;12.16;8
1406;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Red / 2yrs);68.04;Apparel;Red;2yrs;13.04;8
1411;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Pink / 2yrs);68.04;Apparel;Pink;2yrs;13.04;8
1412;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Fuchsia / 2yrs);68.04;Apparel;Fuchsia;2yrs;13.04;8
1413;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Purple / 2yrs);68.04;Apparel;Purple;2yrs;13.04;8
1414;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Navy / 2yrs);68.04;Apparel;Navy;2yrs;13.04;8
1416;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Baby Blue / 2yrs);68.04;Apparel;Baby Blue;2yrs;13.04;8
1421;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Heather Grey / 2yrs);68.04;Apparel;Heather Grey;2yrs;13.04;8
1422;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Slate / 2yrs);68.04;Apparel;Slate;2yrs;13.04;8
1423;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Black / 4yrs);76.54;Apparel;Black;4yrs;13.04;8
1424;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (White / 4yrs);76.54;Apparel;White;4yrs;12.16;8
1426;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Red / 4yrs);76.54;Apparel;Red;4yrs;13.04;8
1431;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Pink / 4yrs);76.54;Apparel;Pink;4yrs;13.04;8
1432;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Fuchsia / 4yrs);76.54;Apparel;Fuchsia;4yrs;13.04;8
1433;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Purple / 4yrs);76.54;Apparel;Purple;4yrs;13.04;8
1434;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Navy / 4yrs);76.54;Apparel;Navy;4yrs;13.04;8
1436;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Baby Blue / 4yrs);76.54;Apparel;Baby Blue;4yrs;13.04;8
1441;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Heather Grey / 4yrs);76.54;Apparel;Heather Grey;4yrs;13.04;8
1442;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Slate / 4yrs);76.54;Apparel;Slate;4yrs;13.04;8
1443;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Black / 6yrs);79.38;Apparel;Black;6yrs;13.04;8
1444;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (White / 6yrs);79.38;Apparel;White;6yrs;12.16;8
1446;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Red / 6yrs);79.38;Apparel;Red;6yrs;13.04;8
1451;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Pink / 6yrs);79.38;Apparel;Pink;6yrs;13.04;8
1452;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Fuchsia / 6yrs);79.38;Apparel;Fuchsia;6yrs;13.04;8
1453;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Purple / 6yrs);79.38;Apparel;Purple;6yrs;13.04;8
1454;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Navy / 6yrs);79.38;Apparel;Navy;6yrs;13.04;8
1456;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Baby Blue / 6yrs);79.38;Apparel;Baby Blue;6yrs;13.04;8
1461;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Heather Grey / 6yrs);79.38;Apparel;Heather Grey;6yrs;13.04;8
1462;European Apparel 2105W Kids Fine Jersey Short Sleeve T-Shirt (Slate / 6yrs);79.38;Apparel;Slate;6yrs;13.04;8
6892;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Charcoal-Black Triblend / S);99.22;Apparel;Charcoal-Black Triblend;S;13.91;8
6893;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Charcoal-Black Triblend / M);99.22;Apparel;Charcoal-Black Triblend;M;13.91;8
6894;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Charcoal-Black Triblend / L);104.89;Apparel;Charcoal-Black Triblend;L;13.91;8
6895;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Charcoal-Black Triblend / XL);110.56;Apparel;Charcoal-Black Triblend;XL;13.91;8
6896;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Charcoal-Black Triblend / 2XL);119.07;Apparel;Charcoal-Black Triblend;2XL;15.22;8
6897;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Oatmeal Triblend / S);99.22;Apparel;Oatmeal Triblend;S;13.91;8
6898;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Oatmeal Triblend / M);99.22;Apparel;Oatmeal Triblend;M;13.91;8
6899;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Oatmeal Triblend / L);104.89;Apparel;Oatmeal Triblend;L;13.91;8
6900;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Oatmeal Triblend / XL);110.56;Apparel;Oatmeal Triblend;XL;13.91;8
6901;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Oatmeal Triblend / 2XL);119.07;Apparel;Oatmeal Triblend;2XL;15.22;8
6902;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Grey Triblend / S);99.22;Apparel;Grey Triblend;S;13.91;8
6903;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Grey Triblend / M);99.22;Apparel;Grey Triblend;M;13.91;8
6904;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Grey Triblend / L);104.89;Apparel;Grey Triblend;L;13.91;8
6905;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Grey Triblend / XL);110.56;Apparel;Grey Triblend;XL;13.91;8
6906;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Grey Triblend / 2XL);119.07;Apparel;Grey Triblend;2XL;15.22;8
8538;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (White Fleck Triblend / S);99.22;Apparel;White Fleck Triblend;S;13.91;8
8539;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (White Fleck Triblend / M);99.22;Apparel;White Fleck Triblend;M;13.91;8
8540;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (White Fleck Triblend / L);104.89;Apparel;White Fleck Triblend;L;13.91;8
8541;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (White Fleck Triblend / XL);110.56;Apparel;White Fleck Triblend;XL;13.91;8
8542;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (White Fleck Triblend / 2XL);119.07;Apparel;White Fleck Triblend;2XL;15.22;8
8548;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / S);99.22;Apparel;Aqua Triblend;S;13.91;8
8549;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / M);99.22;Apparel;Aqua Triblend;M;13.91;8
8550;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / L);104.89;Apparel;Aqua Triblend;L;13.91;8
8551;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / XL);110.56;Apparel;Aqua Triblend;XL;13.91;8
8552;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / 2XL);119.07;Apparel;Aqua Triblend;2XL;15.22;8
8553;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / S);99.22;Apparel;Berry Triblend;S;13.91;8
8554;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / M);99.22;Apparel;Berry Triblend;M;13.91;8
8555;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / L);104.89;Apparel;Berry Triblend;L;13.91;8
8556;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / XL);110.56;Apparel;Berry Triblend;XL;13.91;8
8557;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / 2XL);119.07;Apparel;Berry Triblend;2XL;15.22;8
8558;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / S);99.22;Apparel;Blue Triblend;S;13.91;8
8559;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / M);99.22;Apparel;Blue Triblend;M;13.91;8
8560;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / L);104.89;Apparel;Blue Triblend;L;13.91;8
8561;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / XL);110.56;Apparel;Blue Triblend;XL;13.91;8
8562;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / 2XL);119.07;Apparel;Blue Triblend;2XL;15.22;8
8565;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Clay Triblend / L);104.89;Apparel;Clay Triblend;L;13.91;8
8566;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Clay Triblend / XL);110.56;Apparel;Clay Triblend;XL;13.91;8
8567;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Clay Triblend / 2XL);119.07;Apparel;Clay Triblend;2XL;15.22;8
8568;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Green Triblend / S);99.22;Apparel;Green Triblend;S;13.91;8
8569;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Green Triblend / M);99.22;Apparel;Green Triblend;M;13.91;8
8570;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Green Triblend / L);104.89;Apparel;Green Triblend;L;13.91;8
8571;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Green Triblend / XL);110.56;Apparel;Green Triblend;XL;13.91;8
8572;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Green Triblend / 2XL);119.07;Apparel;Green Triblend;2XL;15.22;8
8573;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Navy Triblend / S);99.22;Apparel;Navy Triblend;S;13.91;8
8574;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Navy Triblend / M);99.22;Apparel;Navy Triblend;M;13.91;8
8575;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Navy Triblend / L);104.89;Apparel;Navy Triblend;L;13.91;8
8576;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Navy Triblend / XL);110.56;Apparel;Navy Triblend;XL;13.91;8
8577;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Navy Triblend / 2XL);119.07;Apparel;Navy Triblend;2XL;15.22;8
8578;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Orange Triblend / S);99.22;Apparel;Orange Triblend;S;13.91;8
8579;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Orange Triblend / M);99.22;Apparel;Orange Triblend;M;13.91;8
8580;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Orange Triblend / L);104.89;Apparel;Orange Triblend;L;13.91;8
8581;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Orange Triblend / XL);110.56;Apparel;Orange Triblend;XL;13.91;8
8582;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Orange Triblend / 2XL);119.07;Apparel;Orange Triblend;2XL;15.22;8
8583;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Purple Triblend / S);99.22;Apparel;Purple Triblend;S;13.91;8
8584;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Purple Triblend / M);99.22;Apparel;Purple Triblend;M;13.91;8
8585;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Purple Triblend / L);104.89;Apparel;Purple Triblend;L;13.91;8
8586;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Purple Triblend / XL);110.56;Apparel;Purple Triblend;XL;13.91;8
8587;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Purple Triblend / 2XL);119.07;Apparel;Purple Triblend;2XL;15.22;8
8588;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Red Triblend / S);99.22;Apparel;Red Triblend;S;13.91;8
8589;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Red Triblend / M);99.22;Apparel;Red Triblend;M;13.91;8
8590;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Red Triblend / L);104.89;Apparel;Red Triblend;L;13.91;8
8591;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Red Triblend / XL);110.56;Apparel;Red Triblend;XL;13.91;8
8592;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Red Triblend / 2XL);119.07;Apparel;Red Triblend;2XL;15.22;8
8597;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (Solid Dark Grey Triblend / 2XL);119.07;Apparel;Solid Dark Grey Triblend;2XL;15.22;8
8598;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (True Royal Triblend / S);99.22;Apparel;True Royal Triblend;S;13.91;8
8599;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (True Royal Triblend / M);99.22;Apparel;True Royal Triblend;M;13.91;8
8600;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (True Royal Triblend / L);104.89;Apparel;True Royal Triblend;L;13.91;8
8601;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (True Royal Triblend / XL);110.56;Apparel;True Royal Triblend;XL;13.91;8
8602;Bella + Canvas 8413 Ladies' Triblend Short Sleeve T-Shirt with Tear Away Label (True Royal Triblend / 2XL);119.07;Apparel;True Royal Triblend;2XL;15.22;8
6464;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / XS);107.73;Apparel;Aqua Triblend;XS;14.78;8
6465;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / S);121.9;Apparel;Aqua Triblend;S;14.78;8
6466;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / M);138.91;Apparel;Aqua Triblend;M;14.78;8
6467;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / L);150.25;Apparel;Aqua Triblend;L;14.78;8
6468;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / XL);164.43;Apparel;Aqua Triblend;XL;14.78;8
6469;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / 2XL);181.44;Apparel;Aqua Triblend;2XL;16.09;8
6470;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Aqua Triblend / 3XL);184.27;Apparel;Aqua Triblend;3XL;17.4;8
6472;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Athletic Grey Triblend / XS);107.73;Apparel;Athletic Grey Triblend;XS;14.78;8
6473;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Athletic Grey Triblend / S);121.9;Apparel;Athletic Grey Triblend;S;14.78;8
6474;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Athletic Grey Triblend / M);138.91;Apparel;Athletic Grey Triblend;M;14.78;8
6475;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Athletic Grey Triblend / L);150.25;Apparel;Athletic Grey Triblend;L;14.78;8
6476;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Athletic Grey Triblend / XL);164.43;Apparel;Athletic Grey Triblend;XL;14.78;8
6477;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Athletic Grey Triblend / 2XL);181.44;Apparel;Athletic Grey Triblend;2XL;16.09;8
6478;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Athletic Grey Triblend / 3XL);184.27;Apparel;Athletic Grey Triblend;3XL;17.4;8
6480;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / XS);107.73;Apparel;Berry Triblend;XS;14.78;8
6481;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / S);121.9;Apparel;Berry Triblend;S;14.78;8
6482;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / M);138.91;Apparel;Berry Triblend;M;14.78;8
6483;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / L);150.25;Apparel;Berry Triblend;L;14.78;8
6484;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / XL);164.43;Apparel;Berry Triblend;XL;14.78;8
6485;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / 2XL);181.44;Apparel;Berry Triblend;2XL;16.09;8
6486;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Berry Triblend / 3XL);184.27;Apparel;Berry Triblend;3XL;17.4;8
6488;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / XS);107.73;Apparel;Blue Triblend;XS;14.78;8
6489;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / S);121.9;Apparel;Blue Triblend;S;14.78;8
6490;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / M);138.91;Apparel;Blue Triblend;M;14.78;8
6491;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / L);150.25;Apparel;Blue Triblend;L;14.78;8
6492;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / XL);164.43;Apparel;Blue Triblend;XL;14.78;8
6493;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / 2XL);181.44;Apparel;Blue Triblend;2XL;16.09;8
6494;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Blue Triblend / 3XL);184.27;Apparel;Blue Triblend;3XL;17.4;8
6496;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Brown Triblend / XS);107.73;Apparel;Brown Triblend;XS;14.78;8
6497;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Brown Triblend / S);121.9;Apparel;Brown Triblend;S;14.78;8
6498;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Brown Triblend / M);138.91;Apparel;Brown Triblend;M;14.78;8
6499;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Brown Triblend / L);150.25;Apparel;Brown Triblend;L;14.78;8
6500;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Brown Triblend / XL);164.43;Apparel;Brown Triblend;XL;14.78;8
6501;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Brown Triblend / 2XL);181.44;Apparel;Brown Triblend;2XL;16.09;8
6502;Bella + Canvas 3413 Unisex Triblend Short Sleeve T-Shirt with Tear Away Label (Brown Triblend / 3XL);184.27;Apparel;Brown Triblend;3XL;17.4;8
